country,consumption,density,lat,lon
nga,0.5356297766130066,1,9.98102004232,9.54943273852
nga,0.5408297612723137,1,9.53739763235,9.50264472359
nga,0.5966850398655722,1,12.7977034939,9.0650575728
nga,0.6111054703399665,1,9.08325008923,9.87545223454
nga,0.6185058555268695,1,11.2880018929,5.9197808717
nga,0.6214028366781491,1,10.907719355,10.0246378001
nga,0.6434734598433204,1,11.7022221418,10.0118104009
nga,0.6509164403508367,1,12.9099867054,10.7107496248
nga,0.6584090619606902,1,12.8182493748,8.28878452532
nga,0.671931288815741,1,11.0712790515,10.4466188212
nga,0.6759757600319262,1,11.1471464999,7.87251617852
nga,0.6802170240706062,1,12.9099867054,10.7107496248
nga,0.6853931887625373,1,8.66218312021,12.3417613741
nga,0.695662303669857,1,10.3694547098,12.9968060777
nga,0.6983758994745721,1,9.98102004232,9.54943273852
nga,0.699698250234112,1,9.08325008923,9.87545223454
nga,0.7072864630646598,1,9.65963340171,11.5984321635
nga,0.7108405096374175,1,12.7977034939,9.0650575728
nga,0.7231355243312487,1,11.2993627731,12.019563696
nga,0.725762666268544,1,9.5299076932,11.4915363728
nga,0.7307591043674231,1,9.98102004232,9.54943273852
nga,0.7313398265942654,1,11.0252692184,3.78589882749
nga,0.734898161706795,1,9.60901401838,11.0801349574
nga,0.7371054079457167,1,11.7127827295,10.8004532555
nga,0.7383258436725362,1,12.8128120472,7.30898691166
nga,0.7580163888149468,1,12.9792461517,7.4402656734
nga,0.7588209842888979,1,12.9792461517,7.4402656734
nga,0.7596142032970099,1,10.7021170344,13.4417466208
nga,0.7612755951274918,1,11.1757259363,6.01629700636
nga,0.7614162165724504,1,12.3242009585,7.28648290017
nga,0.7653000913074763,1,11.1757259363,6.01629700636
nga,0.7693579833814552,1,11.7022221418,10.0118104009
nga,0.7705589806481693,1,10.124164455,13.3557435791
nga,0.7755225444019318,1,11.7127827295,10.8004532555
nga,0.7769129554857911,1,10.4463536031,10.0796750987
nga,0.7842393310344912,1,12.8128120472,7.30898691166
nga,0.7863982423595172,1,10.0114370915,13.1358911578
nga,0.7870887957509606,1,12.8569995948,10.5657037996
nga,0.7905543595063622,1,12.8182493748,8.28878452532
nga,0.7905790988322527,1,10.0114370915,13.1358911578
nga,0.7936453799457145,1,11.3007607386,7.39367239612
nga,0.7972420933929486,0,13.0926758516,7.23852585052
nga,0.8067659395160389,1,12.9099867054,10.7107496248
nga,0.8161596462138615,1,11.4731720022,7.40437433692
nga,0.8339988785709825,1,12.0796024717,10.2957219264
nga,0.8415451229193354,1,10.0114370915,13.1358911578
nga,0.8579491446701051,1,12.3130523931,10.094227531
nga,0.8633073817799004,1,10.7021170344,13.4417466208
nga,0.8653187300421031,1,12.6409370113,8.51259467871
nga,0.8653247769354389,1,11.8291673477,7.91950109695
nga,0.8664057749421709,1,12.8648073642,11.6832477402
nga,0.867645663124354,1,11.1471464999,7.87251617852
nga,0.8687399887703972,1,9.08325008923,9.87545223454
nga,0.8712887892514312,1,10.24342686,9.62402387443
nga,0.8776863896693151,1,10.513724601,4.61095821245
nga,0.880109784948363,1,11.8059382542,7.61681591533
nga,0.880951464514595,1,12.3416785167,9.64571332374
nga,0.8852441207245375,1,10.1668421172,9.39315796629
nga,0.8863790601308754,1,11.301714228,10.4534710348
nga,0.88989403014724,1,11.9631549411,8.3184032795
nga,0.8902398301561024,1,9.49712077394,12.5949910707
nga,0.8927795598053972,1,11.4731720022,7.40437433692
nga,0.8943776025882314,1,11.1757259363,6.01629700636
nga,0.8956317212346825,1,12.888453351,5.15019993396
nga,0.896610182424945,1,4.82668837408,7.74136862707
nga,0.9007907459242901,1,10.8509900854,10.4247699678
nga,0.9048520274410398,1,10.8509900854,10.4247699678
nga,0.9058646130700136,1,9.08325008923,9.87545223454
nga,0.9058996038105495,1,11.7022221418,10.0118104009
nga,0.9079829287906871,1,6.68962010533,11.2694495773
nga,0.9083781331295171,1,5.93434596942,8.14702576943
nga,0.9102216595707916,1,11.0712790515,10.4466188212
nga,0.9128939394903443,1,8.86605815113,9.86379203117
nga,0.9150464192736588,1,12.4810927555,8.16065247737
nga,0.9185018934070027,1,10.9169051641,5.84286840951
nga,0.9189754491386979,1,6.69108625754,9.17602405307
nga,0.9199533656821273,1,12.1749673775,4.63757670303
nga,0.9218480200017949,1,10.2832908043,12.8870466619
nga,0.924580664327828,1,11.0712790515,10.4466188212
nga,0.9268514732400586,1,10.4463536031,10.0796750987
nga,0.9280691195150513,1,10.2669058861,4.67390470965
nga,0.9340800165998828,1,12.1722853377,10.6147337825
nga,0.9376919007700437,1,12.3242009585,7.28648290017
nga,0.9423111343272224,0,11.8853404177,13.1114518307
nga,0.9435375537181917,1,6.25440328467,7.94305267849
nga,0.9478888797067049,1,9.78353377075,13.2285436505
nga,0.9497976045114616,1,12.6409370113,8.51259467871
nga,0.9528195470453483,1,10.2832908043,12.8870466619
nga,0.953016990634104,1,11.1757259363,6.01629700636
nga,0.9540075513397164,1,13.0574611363,8.30509280688
nga,0.9546305780161606,1,11.1573171124,8.18270527369
nga,0.9553066106502889,1,12.8038530951,8.10584112912
nga,0.9612618384034897,1,12.8128120472,7.30898691166
nga,0.9642312182900257,1,9.62343718166,12.5304461267
nga,0.966538757222702,1,12.3242009585,7.28648290017
nga,0.9690223268694999,0,11.8853404177,13.1114518307
nga,0.975458098522909,1,6.63226648906,8.88422412251
nga,0.9774764077186702,1,11.7022221418,10.0118104009
nga,0.982628941201747,1,5.79919980045,8.71422904499
nga,0.9832467649244457,1,8.62181879098,10.8149500964
nga,0.9845691764734925,1,10.5664026465,13.302712531
nga,0.9847583749719115,1,11.3003890945,7.85161153966
nga,0.9858725223943793,1,11.3894100698,10.1751093162
nga,0.9880383821451577,1,12.6409370113,8.51259467871
nga,0.9882762757529354,1,11.6939466027,10.892787712
nga,0.9894703853984034,1,9.98102004232,9.54943273852
nga,0.9912690160560846,1,11.8291673477,7.91950109695
nga,0.9925711458566329,1,9.65850171736,13.1021838877
nga,0.9926057260857662,1,10.1540665435,11.3661368775
nga,0.9932076110469545,1,10.1581945175,11.4693760711
nga,0.9932465781111294,1,12.8182493748,8.28878452532
nga,0.9949301112687129,1,7.52492918563,9.80002095227
nga,0.9999703924692027,0,12.463938596,10.0480951381
nga,1.0041887295745415,1,9.26292192235,9.48228362707
nga,1.0062376724496673,1,8.86605815113,9.86379203117
nga,1.0096122655263209,1,10.0114370915,13.1358911578
nga,1.012382584247782,1,8.75822026294,11.9831016911
nga,1.0124622465913955,1,10.0746622967,9.60863965762
nga,1.0138528715495447,1,10.286224686,9.63766289493
nga,1.014241994294436,1,12.6409370113,8.51259467871
nga,1.0215162398448805,1,6.69118125694,8.13510252436
nga,1.0230728589393403,1,12.3290699698,4.11733385377
nga,1.0293947174954239,1,6.68962010533,11.2694495773
nga,1.02954159146079,1,13.5555422996,6.24664666703
nga,1.0371855713104474,1,9.78353377075,13.2285436505
nga,1.0404440755834545,1,10.24342686,9.62402387443
nga,1.044025295963918,1,9.05460716739,9.62755412848
nga,1.0471265620273664,1,10.0114370915,13.1358911578
nga,1.0485658217566942,1,7.52492918563,9.80002095227
nga,1.0491694193992351,1,6.69108625754,9.17602405307
nga,1.0518289749530783,1,12.8182493748,8.28878452532
nga,1.0525344333732356,1,12.9099867054,10.7107496248
nga,1.0561998341985062,1,9.98102004232,9.54943273852
nga,1.0570875598525953,1,9.73166283937,5.79716501338
nga,1.0640430728544494,1,12.9792461517,7.4402656734
nga,1.0653657701413286,1,9.65963340171,11.5984321635
nga,1.0654710217866958,1,10.3356319011,7.63962411647
nga,1.0665590340247861,1,12.3696660228,10.2343885366
nga,1.0701781320191754,1,10.6059793514,13.2977604839
nga,1.07226517924663,1,11.0712790515,10.4466188212
nga,1.0780577270095955,0,12.0479308079,8.47145788827
nga,1.0782603428162962,1,8.75822026294,11.9831016911
nga,1.0807576386926288,1,8.30266963237,12.0444336999
nga,1.0819968753622426,1,12.7977034939,9.0650575728
nga,1.0849816805161858,1,10.6546031992,10.4737639515
nga,1.0886401617979173,1,11.7022221418,10.0118104009
nga,1.0891736603514777,1,11.301714228,10.4534710348
nga,1.0896764555293799,1,9.53739763235,9.50264472359
nga,1.0923309774934513,1,12.1722853377,10.6147337825
nga,1.0924181828576882,1,10.2374167796,10.1316668985
nga,1.0929941069350133,1,11.0712790515,10.4466188212
nga,1.0957453724589556,1,10.7238021501,13.5108863216
nga,1.0960859195194048,1,10.4167450134,8.71238653195
nga,1.096518898641558,1,12.3033795514,8.49330870156
nga,1.0976405975252348,1,10.8509900854,10.4247699678
nga,1.0979331870714861,1,12.2528006094,7.61914102769
nga,1.0985300816403403,1,9.05460716739,9.62755412848
nga,1.099863416399889,1,6.28524505144,7.31597545017
nga,1.1010890824173794,1,11.6939466027,10.892787712
nga,1.1015159018983103,1,11.4731720022,7.40437433692
nga,1.102006732408782,1,6.68962010533,11.2694495773
nga,1.1029883148934698,1,10.9169051641,5.84286840951
nga,1.1033025432807309,1,11.1757259363,6.01629700636
nga,1.1050137188472897,1,7.26414092367,9.919658635
nga,1.1068293168035697,1,9.73166283937,5.79716501338
nga,1.1069510119711041,1,12.2871702475,9.7172267552
nga,1.1108610602564934,1,10.5664026465,13.302712531
nga,1.116389475120883,1,10.2669058861,4.67390470965
nga,1.117214193040113,1,12.8182493748,8.28878452532
nga,1.1200081128148305,1,9.54085146623,5.12575062644
nga,1.1200531292728184,1,12.9792461517,7.4402656734
nga,1.1203451090404377,0,13.0926758516,7.23852585052
nga,1.1245565053729174,1,11.8551228537,7.88430893685
nga,1.1249508931641774,1,12.3242009585,7.28648290017
nga,1.1252485589062908,1,12.3805777623,9.90272898239
nga,1.1263478359095798,1,4.62396354007,7.77168188394
nga,1.1289903795240106,1,12.9099867054,10.7107496248
nga,1.129526537164445,1,9.78353377075,13.2285436505
nga,1.1325125895147727,1,12.771416817,4.82385170099
nga,1.1328737605531718,1,11.1757259363,6.01629700636
nga,1.1340708574175702,1,12.2871702475,9.7172267552
nga,1.1341719021471786,1,11.8551228537,7.88430893685
nga,1.1355756472244156,1,12.8038530951,8.10584112912
nga,1.136337411554087,1,12.9792461517,7.4402656734
nga,1.1438714103657006,1,11.8059382542,7.61681591533
nga,1.145553936442964,1,11.4946286099,9.91250887639
nga,1.1479793931658866,1,12.3033795514,8.49330870156
nga,1.1482286665819208,1,11.9174058011,7.7098315816
nga,1.1498648771030655,1,10.24342686,9.62402387443
nga,1.153808839498474,1,12.0796024717,10.2957219264
nga,1.1539670156957185,1,10.8509900854,10.4247699678
nga,1.1569025750152784,1,12.1722853377,10.6147337825
nga,1.1588916159702243,1,12.8182493748,8.28878452532
nga,1.1590971578197982,1,4.7409244355,8.25424548222
nga,1.159965280989189,1,9.5299076932,11.4915363728
nga,1.1614069736379573,1,10.0114370915,13.1358911578
nga,1.1622540940871968,1,11.6792278755,8.1838121546
nga,1.1647518331618734,1,10.4307765955,5.55735774683
nga,1.1658184895150996,1,8.75203729893,6.88710233598
nga,1.167398068279083,1,6.25440328467,7.94305267849
nga,1.167942823712318,1,12.1722853377,10.6147337825
nga,1.169534361106978,1,11.1471464999,7.87251617852
